id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7276441,"Balcony with dream view, Principe Real, Central",11503351,Emilie,Lisboa,Santo Antnio,38.71711,-9.14983,Entire home/apt,40,4,25,2019-09-15,0.84,1,157
7278515,bright room near the beach,38108906,Birgit,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.68879,-9.31049,Private room,25,2,46,2019-09-13,0.91,1,209
7282007,"2 Quartos 5 pessoas Bairro Histórico Graça, Lisboa",38059337,Maria,Lisboa,So Vicente,38.71946,-9.12827,Entire home/apt,95,4,27,2019-09-25,1.58,1,242
7284965,"Lisbon,Bélem Ajuda Dream Apartment",37834095,Ana Paula,Lisboa,Ajuda,38.70313,-9.19336,Entire home/apt,40,3,123,2019-09-16,2.41,1,312
7287946,Gorgeous River View in charming Alfama,38165341,Gonzalo,Lisboa,So Vicente,38.71625,-9.12138,Entire home/apt,65,4,193,2019-09-21,3.79,2,231
7289130,On Top of Alfama,9985968,Benjamin,Lisboa,Santa Maria Maior,38.71221,-9.12888,Entire home/apt,33,2,68,2019-08-27,1.34,3,143
7295276,Piano apartment by the Flea Market,38211218,Mónica & Rui,Lisboa,So Vicente,38.71488,-9.12317,Entire home/apt,45,2,249,2019-09-11,4.92,7,356
7298097,Cozy apartment by the Castle,38211218,Mónica & Rui,Lisboa,Santa Maria Maior,38.71482,-9.13503,Entire home/apt,55,2,179,2019-09-11,3.57,7,355
7298473,Campervan Portugal 4 berth wc,32032130,Marisa,Lisboa,Olivais,38.76856,-9.13007,Entire home/apt,94,5,3,2017-11-18,0.08,4,365
7302630,The Vintage House in Principe Real,38250973,Larua,Lisboa,Santo Antnio,38.71652,-9.15114,Entire home/apt,48,3,44,2019-09-11,1.15,3,0
7302706,Amazing rooftop view - Bairro Alto,14291065,Gonçalo,Lisboa,Misericrdia,38.71092,-9.14366,Entire home/apt,49,1,298,2019-09-11,5.84,11,264
7302858,Sunny Flat close to the Beach,38250931,Jorge,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69397,-9.2974,Entire home/apt,85,5,14,2019-08-24,0.28,1,351
7304891,"1-4 Guests, Beach & Town Estoril  Cascais Holidays",6658371,Maria Teresa,Cascais,Cascais e Estoril,38.71195,-9.40709,Entire home/apt,33,2,45,2019-09-15,0.91,2,286
7305215,Casa de Sant'Ana,23303401,Clara,Lisboa,Arroios,38.71911,-9.13971,Entire home/apt,70,7,28,2019-07-03,0.57,1,11
7307689,"Double bed bedroom in Sta Apolónia, Lisbon",34200857,Daniel,Lisboa,So Vicente,38.71615,-9.12325,Private room,25,1,10,2019-07-02,0.21,2,0
7307879,Heart of the city  - ‘Females only’- Principe Real,38282976,Julie,Lisboa,Misericrdia,38.71442,-9.1463,Private room,30,1,80,2019-07-15,3.10,1,73
7308261,"SunShine, Sea and pool view ap.",24595540,João Mario,Mafra,Ericeira,38.96124,-9.41495,Entire home/apt,75,2,23,2019-08-07,0.45,2,251
7314089,Brilliant Santos Terrace Apartment I,37758551,Sweet Inn,Lisboa,Misericrdia,38.7095,-9.15225,Entire home/apt,80,2,42,2019-08-15,0.84,74,350
7314238,Brilliant Lively Santos Apartment II,37758551,Sweet Inn,Lisboa,Misericrdia,38.70842,-9.15197,Entire home/apt,80,2,32,2019-08-22,0.85,74,351
7314243,Brilliant Lively Santos Apartment III,37758551,Sweet Inn,Lisboa,Misericrdia,38.70947,-9.15226,Entire home/apt,60,2,9,2019-06-24,0.24,74,353
7314247,Brilliant Santos Terrace Apartment IV,37758551,Sweet Inn,Lisboa,Misericrdia,38.70908,-9.1521,Entire home/apt,180,2,16,2019-09-07,0.32,74,355
7317488,Ericeira Beach Flat Swimming Pool,38335210,Jose,Mafra,Ericeira,38.95275,-9.41283,Entire home/apt,82,3,31,2019-09-19,0.61,1,198
7318044,AD VITAM AETERNAM,38337849,Ana,Torres Vedras,A dos Cunhados e Maceira,39.14902,-9.35843,Entire home/apt,36,6,11,2019-09-15,0.28,1,190
7319708,Happy Apartment,38346163,António,Lisboa,Misericrdia,38.71048,-9.14949,Entire home/apt,65,3,134,2019-09-08,2.71,2,272
7321066,Charming Apartment,38346163,António,Lisboa,Misericrdia,38.70891,-9.15093,Entire home/apt,120,3,129,2019-09-10,2.63,2,287
7323705,Bairro Alto with a View,30106526,Tânia,Lisboa,Misericrdia,38.71336,-9.14467,Entire home/apt,29,3,219,2019-09-11,4.31,2,281
7324250,Areia Branca Beach House,6332638,Ana,Lourinh,Lourinh e Atalaia,39.26365,-9.33535,Entire home/apt,140,3,19,2019-09-23,0.49,1,4
7325099,Quarto com casa de banho partilhada,15137541,Fernanda,Cascais,Cascais e Estoril,38.69898,-9.41926,Private room,35,1,38,2019-09-10,0.76,4,269
7326657,Charming flat in Cascais Center,38381729,Sara,Cascais,Cascais e Estoril,38.69974,-9.42387,Entire home/apt,65,3,3,2016-09-12,0.07,1,0
7327995,The One Experience - Master Suite,37046559,André,Lisboa,Estrela,38.70213,-9.17003,Private room,250,2,0,,,4,364
7328059,The One Experience- Port Suite,37046559,André,Lisboa,Estrela,38.69984,-9.1728,Private room,75,2,2,2018-05-14,0.09,4,364
7329602,Perfect place 2 stay at Lisbon,36834993,Michele,Lisboa,Santo Antnio,38.71808,-9.14635,Private room,20,3,73,2019-08-29,1.44,3,70
7334193,Cozy Room @ old city heart ❤️,4283351,Rodrigo,Lisboa,Santa Maria Maior,38.71409,-9.13629,Private room,30,3,67,2018-11-08,1.33,2,9
7334641,Bedroom near the river in Lapa,6698348,Margarida,Lisboa,Estrela,38.70996,-9.1611,Private room,40,2,33,2019-09-16,0.65,2,17
7335213,Cristina Gonçalves,38429672,Cristina,Mafra,Ericeira,38.95796,-9.40643,Entire home/apt,50,3,0,,,1,0
7335479,Traveller's Room - Figueira Oca,37999528,Carla,Mafra,Igreja Nova e Cheleiros,38.89789,-9.32147,Private room,30,1,15,2017-07-08,0.30,2,0
