id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24436316,Lisbon Boutique Alfama 1 Apartment,10058743,Luciana & Miguel,Lisboa,Santa Maria Maior,38.711394266355526,-9.127962087850158,Entire home/apt,40,2,0,,,13,174
24436712,"Terrace, River  City View in Alfama, Gonzalo's Home",49096239,Gonçalo,Lisboa,Santa Maria Maior,38.712305484147635,-9.130303744711068,Entire home/apt,166,1,0,,,4,283
24436724,Lisbon Boutique Alfama 2,10058743,Luciana & Miguel,Lisboa,Santa Maria Maior,38.71184452499253,-9.129946606308222,Entire home/apt,50,2,0,,,13,311
24436837,Benfica Back to the 50's (3 Bedroom Apt),71962548,GT House,Lisboa,Benfica,38.74718926963836,-9.206901517968912,Entire home/apt,75,2,0,,,31,137
24436887,"Apartamento novo, com estacionamento fácil.",26957406,Rogério,Odivelas,Pontinha e Fames,38.766530555061564,-9.199670053756774,Private room,15,1,0,,,6,109
24436973,Lisbon Boutique Alfama 3 with Patio,10058743,Luciana & Miguel,Lisboa,Santa Maria Maior,38.71191341223282,-9.129726568085971,Entire home/apt,40,2,0,,,13,283
24437684,"Suite Savanna, Quinta do Medronhal",45343533,Paulo Sergio,Cadaval,Cadaval e Pro Moniz,39.232858319304334,-9.101073052677512,Private room,80,5,0,,,6,365
24438297,"House T4 with sea view, close to Ericeira",184560551,Mafalda,Mafra,Santo Isidoro,38.99762825940423,-9.373531856208096,Entire home/apt,110,3,0,,,1,133
24438479,Dona Graca Lisbon Apartments,184559709,Dona,Lisboa,So Vicente,38.719260960523066,-9.126959145227024,Entire home/apt,205,2,0,,,1,317
24438794,Suite near Intendente Square (3),7347848,Helder,Lisboa,Santa Maria Maior,38.720072244240605,-9.136419877883254,Private room,38,1,0,,,6,351
24439372,Spacious 3Bed w/Patio in Graça,172174366,Maria & Diogo,Lisboa,Arroios,38.72325715845716,-9.138999412571378,Entire home/apt,92,2,0,,,17,262
