id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24056,Linda-a-Velha,95163,Patrícia,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.717143160843506,-9.239671611213481,Private room,84,2,0,,,1,365
25659,"Sunny,  Alfama  Sleeps 3 - Coeur d'Alfama",107347,Ellie,Lisboa,Santa Maria Maior,38.71167096516583,-9.126964005121897,Entire home/apt,60,3,92,2018-08-30,1.72,1,258
26993,Small nice apartment in the center,111686,Hans,Lisboa,Avenidas Novas,38.7307471132518,-9.148240120090625,Entire home/apt,80,3,6,2018-07-04,0.06,1,71
28066,ear the birds,120855,Vania,Azambuja,Aveiras de Cima,39.146542010200186,-8.915030626744553,Private room,53,1,0,,,1,365
29138,Room for rent in shared house,125304,Susana,Lisboa,Areeiro,38.73634050476809,-9.137916051458323,Private room,71,1,0,,,1,365
29248,Apartamento Alfama com vista para o rio!,125768,Bárbara,Lisboa,Santa Maria Maior,38.712717457510806,-9.126280191008563,Entire home/apt,60,3,275,2018-09-13,2.93,2,343
29396,Alfama Hill - Boutique apartment,126415,Mónica,Lisboa,Santa Maria Maior,38.71239177758482,-9.128870488130547,Entire home/apt,58,2,181,2018-09-11,2.35,2,298
29720,TheHOUSE - Your luxury home,128075,Francisco,Lisboa,Estrela,38.711954593855125,-9.158765603513068,Entire home/apt,1000,2,27,2018-08-16,0.29,2,321
29915, MODERN  AND COOL APT IN LISBON,128890,Sara,Lisboa,Avenidas Novas,38.74712064912973,-9.15286303562278,Entire home/apt,50,7,35,2018-08-31,0.35,1,69
30408,villa guincho,131107,Jack,Cascais,Cascais e Estoril,38.7283260144517,-9.465491329142727,Entire home/apt,85,1,26,2018-08-10,0.33,3,337
32094,cottage at guincho in large garden,131107,Jack,Cascais,Cascais e Estoril,38.727175920548895,-9.465853646392075,Entire home/apt,62,3,17,2018-09-04,0.22,3,327
33348,Happy Season,144484,Bruno,Lisboa,Lumiar,38.763814119174654,-9.152563108542916,Private room,40,1,2,2011-07-22,0.02,2,258
40817,"Chiado, Alecrim walk to Riverfront",176410,S.,Lisboa,Misericrdia,38.709532076028665,-9.14254679993081,Entire home/apt,45,1,296,2018-08-25,3.16,9,320
42172,CHIADO 4 - SUNNY flat dowtown CHIADO,184400,Justostay,Lisboa,Santa Maria Maior,38.71236589462287,-9.141526297211819,Entire home/apt,100,4,52,2018-01-02,0.54,10,354
42311,Casa do Caseiro,184786,Antonio,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79889799495205,-9.38719641831995,Entire home/apt,100,3,2,2018-06-06,0.08,1,365
42519,apartamento do adamastor 6 - 1º.,136230,David,Lisboa,Misericrdia,38.710820276809365,-9.150899599618478,Entire home/apt,75,2,93,2018-08-19,1.10,11,258
47717,Downtown to Castle - Apartment,217058,Luis & Sofia,Lisboa,Santa Maria Maior,38.71335524328078,-9.135390617729119,Entire home/apt,33,2,80,2018-08-18,0.92,2,247
48025,Apartment for renting  in Lisbon,218778,José,Lisboa,Misericrdia,38.71308874701775,-9.143919555040481,Entire home/apt,65,5,9,2016-07-04,0.10,5,268
48058,Small House Downtown Cascais ,218990,Pim,Cascais,Cascais e Estoril,38.69649730116864,-9.42570582073763,Entire home/apt,70,5,19,2018-08-31,0.45,1,194
48854,"4BR in villa, terrace, near market",222551,Dagmar,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.803339612348886,-9.379130946783505,Entire home/apt,185,3,32,2018-07-30,0.85,1,185
49673,Cottage Countryside / Beaches Golf,225364,Mercês,Alenquer,Alenquer (Santo Estvo e Triana),39.06002986711243,-9.046185232926106,Entire home/apt,200,7,3,2018-08-26,0.12,1,363
50108,Duplex do Pipas,229376,Pipas,Lisboa,Estrela,38.70388331034279,-9.165198729034634,Entire home/apt,60,2,35,2018-08-11,0.43,2,345
52298,rooms free in lisbon,241711,Paulo,Lisboa,Misericrdia,38.71213463983215,-9.149205221484069,Entire home/apt,310,1,0,,,1,365
55116,Sonho Lisboa,259744,Miguel,Lisboa,Avenidas Novas,38.7260047876132,-9.155448399663321,Private room,69,2,3,2018-04-07,0.12,2,360
55363,Arrendo Quarto,261438,Rute,Odivelas,Pvoa de Santo Adrio e Olival de Basto,38.799172699017355,-9.162308917756869,Private room,42,1,0,,,1,365
56471,Ribamar Beach Room,267647,Cristina,Mafra,Santo Isidoro,39.0018633698098,-9.41682932061026,Private room,30,1,21,2018-08-29,0.28,2,178
56906,Lisbon BALCONY Penthouse 15th floor,270457,Antonio,Lisboa,So Vicente,38.71903124922437,-9.123902722475973,Entire home/apt,40,2,118,2018-09-07,1.26,6,344
65553,The Gallery Apartment,320407,Caroline,Lisboa,Campo de Ourique,38.71843053581208,-9.167951813172921,Private room,54,3,147,2018-09-15,1.66,1,342
65878,Caetanos Loft,322145,João,Lisboa,Misericrdia,38.71294664184867,-9.147388138863999,Entire home/apt,83,2,53,2018-09-13,0.59,1,303
73910,Apartment with sea view in Cascais,387176,Sandrine,Cascais,Cascais e Estoril,38.70154262633796,-9.435386740277156,Entire home/apt,80,3,5,2015-06-21,0.06,1,90
75171,Art Museum Apartm - 7680/AL,184400,Justostay,Lisboa,Estrela,38.70501456275632,-9.163481253549767,Entire home/apt,110,4,23,2018-07-15,0.27,10,356
76132,A Romantic Renewed Apartment T1,405842,Silvia,Lisboa,Campolide,38.72807070470068,-9.16310551017877,Entire home/apt,65,5,1,2018-08-14,0.88,4,320
77466,"2br ap @ Bairro Alto, Center Lisbon",415066,Nuno,Lisboa,Misericrdia,38.711359397646525,-9.145598659936766,Entire home/apt,70,4,293,2018-08-18,3.24,1,31
83615,Sleep 4 - Tram 28 - 302/AL,184400,Justostay,Lisboa,Estrela,38.712550229464256,-9.160008072570266,Entire home/apt,85,3,18,2018-04-30,0.24,10,360
83700,Studio Cascais- Panoramic sea view,456477,Claudio,Cascais,Cascais e Estoril,38.69891379218214,-9.433770251726624,Entire home/apt,31,3,113,2018-09-01,1.25,2,312
83933,Charming flat with terrace in Graça,335614,Sebastien,Lisboa,So Vicente,38.720337550518636,-9.12891781819619,Entire home/apt,80,2,201,2018-08-21,2.33,2,6
84599,LV Premier Baixa PR,181902,Jose Luz,Lisboa,Santa Maria Maior,38.71180531356604,-9.13798837373435,Entire home/apt,83,1,64,2018-08-04,0.84,23,280
85270,Spacious Sunny Flat -Baixa/Rossio,383078,Hugo & Rita,Lisboa,Santa Maria Maior,38.71588454992203,-9.140651924202952,Entire home/apt,105,3,162,2018-09-08,1.82,1,305
88230,Large and Sunny Apartment CHIADO - 4045/AL,184400,Justostay,Lisboa,Santa Maria Maior,38.71209981601795,-9.141550859536189,Entire home/apt,100,4,7,2018-06-28,0.37,10,354
88312,Appart lumineux coeur de Lisbonne.,482911,A.,Lisboa,Santo Antnio,38.723612918110575,-9.14339949727734,Entire home/apt,65,3,64,2018-09-11,0.72,1,333
88410,LISBOA PÁTRIA,483396,Miguel,Lisboa,So Vicente,38.71527219792574,-9.12306895871143,Entire home/apt,75,3,35,2017-09-28,0.39,1,258
89015,GREAT LUXURY HOUSE IN THE CENTER,485573,Justo,Lisboa,Misericrdia,38.712399665754575,-9.149889416270476,Entire home/apt,100,3,26,2018-09-11,0.30,1,272
90387,Lovely suite in downtown apartment,490050,Miguel,Lisboa,Santo Antnio,38.72138344753109,-9.144060533346524,Private room,46,2,255,2018-09-10,2.83,1,329
90931,NORONHA apartment - BAIRRO ALTO,184400,Justostay,Lisboa,Santo Antnio,38.71767075375615,-9.152621816755476,Entire home/apt,145,3,16,2018-07-25,0.21,10,363
93829,Studio near to S Jorge Castle,183877,Cristina,Lisboa,So Vicente,38.71912259771803,-9.130575656752892,Entire home/apt,50,1,56,2018-08-13,1.07,1,195
95212,Big3 bd CHARM&WIFI in Perfect Spot!,502806,Kathia,Lisboa,Estrela,38.70715863572998,-9.152498669211232,Entire home/apt,110,3,71,2018-08-23,0.95,1,134
97503,Lovely equipped flat in city centre,515924,Joel,Lisboa,Santo Antnio,38.720236066075365,-9.143166418303018,Private room,22,12,41,2018-06-27,0.47,11,111
103252,BALCONY · Vila Berta,538753,André,Lisboa,So Vicente,38.71724722429272,-9.13006806964846,Entire home/apt,79,2,38,2018-09-15,1.43,8,14
105560,Cozy room near the beach,547928,Paula,Cascais,Cascais e Estoril,38.70035268770171,-9.382468249679377,Private room,30,3,7,2018-09-09,2.50,1,153
107159,Noite a bordo  barco Yatch Astinor ,554343,José,Lisboa,Estrela,38.7023603473047,-9.174883185505532,Private room,360,1,0,,,1,365
108058,ROOM+Bathroom - 15 min to Center City (metro ROMA),557442,Fernanda,Lisboa,Alvalade,38.7480237747351,-9.140382250713694,Private room,26,2,69,2018-09-14,1.71,3,176
112497,Ocean View from The Sunny Flat,574017,Mateus,Cascais,Cascais e Estoril,38.699217281106996,-9.44053285136718,Entire home/apt,99,4,9,2017-09-02,0.10,2,134
117979,appartement neuf independant .,595941,Jean-Michel,Cascais,Alcabideche,38.717726685009595,-9.410873308162662,Private room,77,1,0,,,7,365
119120,Lapa 2Bdr with City and River Views,387186,Nuno,Lisboa,Estrela,38.70868977216028,-9.162356577322397,Entire home/apt,48,5,169,2018-08-28,1.95,9,50
120554,OLD HISTORICAL LISBON Apartment ,606629,Teresa,Lisboa,So Vicente,38.71554189337767,-9.12570844603402,Entire home/apt,80,2,33,2018-09-02,0.38,1,320
120617,Super modern w TERRACE - Lisbon,184400,Justostay,Lisboa,Campo de Ourique,38.719993283044325,-9.158924132136342,Entire home/apt,150,4,22,2017-03-06,0.25,10,365
122572,A confortable room in a nice place,614156,Isabel,Lisboa,So Domingos de Benfica,38.75623104112536,-9.17506784001821,Private room,65,1,0,,,1,83
125431,little apartment with a big heart,623759,Dan,Lisboa,Santa Maria Maior,38.707717815315874,-9.13324274780397,Entire home/apt,35,4,180,2018-07-24,2.11,2,290
125578,Lisbon Downtown Sunny Apartment ( Baixa - Rossio),624049,Sandra,Lisboa,Santa Maria Maior,38.71511887733623,-9.135182588579584,Entire home/apt,40,2,130,2018-09-05,1.53,2,330
125835,Rent quarter,624965,Vanessa,Vila Franca De Xira,Vila Franca de Xira,38.95721646320651,-9.002639579674927,Private room,50,1,0,,,1,365
125848,Historical Alfama-Pantheon Charming 1 bed flat,624278,Isabelle & Cesar,Lisboa,So Vicente,38.71523270677219,-9.123844942572129,Entire home/apt,59,3,112,2018-09-04,1.45,11,350
125889,An imposing luxury Bed & Breakfast,625147,Colin,Mafra,Santo Isidoro,39.01195689566674,-9.415801180782529,Private room,120,2,4,2018-08-15,0.08,4,365
125923,Férias em Sintra,625306,Eduardo,Sintra,Algueiro-Mem Martins,38.80689089097223,-9.35417666301333,Private room,40,1,0,,,1,365
126646,"Room and balcony in house, overlooking the ""Tagus""",628095,Filipe,Lisboa,Penha de Frana,38.72827838057485,-9.131918282190108,Private room,25,1,185,2018-09-03,3.70,4,72
126793,Blue Room - Center,573194,ApinPortugal,Lisboa,Santo Antnio,38.7177371860952,-9.154534799334645,Private room,16,3,28,2018-07-15,0.52,24,344
127732,alugo quarto individual,632313,Paula,Oeiras,Barcarena,38.743923259939834,-9.266979610472683,Private room,40,1,0,,,1,365
129822,SUITE w/balcony and private bathroom,639944,Frederico E Maria,Lisboa,Parque das Naes,38.7772136882509,-9.0959193199117,Private room,47,1,77,2018-04-29,1.28,11,0
130301,Enjoy the nature-20mins from Lisbon,639944,Frederico E Maria,Arruda Dos Vinhos,Arruda dos Vinhos,38.984411788316635,-9.078385918200809,Entire home/apt,80,5,6,2017-08-22,0.23,11,364
130708,Private Room in City Center,643374,Jesse James,Lisboa,Arroios,38.71868762696512,-9.136939954921193,Private room,30,3,151,2018-08-11,1.74,2,348
133037,Sun Beach 15 minuts downtown lisbon,651801,Vitor,Cascais,Carcavelos e Parede,38.6804081569899,-9.325328134613978,Private room,34,2,17,2018-09-07,0.45,3,3
133645,A pleasure in Lisbon,656138,Juan,Lisboa,Santa Maria Maior,38.71078514588391,-9.132232875352344,Entire home/apt,40,2,198,2018-08-29,2.29,2,320
133734,BED & BREAKFAST WITH A VIEW! Sintra,656540,Marianne,Sintra,Colares,38.796214740816,-9.473424248835194,Private room,26,1,529,2018-09-12,5.98,1,319
134438,ALFAMA OASIS,659768,Matt,Lisboa,So Vicente,38.71955324771004,-9.122895141278901,Entire home/apt,50,3,140,2018-08-28,1.62,3,275
134681,Cosy apartment in Alfama - Lisbon,660784,Miguel,Lisboa,Santa Maria Maior,38.71149411491189,-9.129373878330412,Entire home/apt,45,3,141,2018-08-28,1.61,1,351
135261,Lisbon City Center 2 Bedroom Apt,663233,Leo,Lisboa,Misericrdia,38.7110361539496,-9.145505746321724,Entire home/apt,90,2,178,2018-09-10,2.04,6,324
136433,Near Sintra. Near Lisbon.,667914,Pe,Sintra,Algueiro-Mem Martins,38.80697654312761,-9.349954127043592,Private room,40,1,0,,,1,365
137054,A pleasure in Lisbon 2,656138,Juan,Lisboa,Santa Maria Maior,38.71215661213512,-9.131126177367658,Entire home/apt,40,2,138,2018-09-14,1.64,2,268
137461,Atalaia apartment,218778,José,Lisboa,Misericrdia,38.713628268638004,-9.144350386142756,Entire home/apt,65,7,2,2012-09-05,0.02,5,258
138087,S. Lourenço - Beach Lodge & Surf Ericeira,674496,Bruno,Mafra,Encarnao,39.01294185962776,-9.420560491965523,Shared room,25,2,1,2017-08-21,0.08,3,88
138929,Regueira street Apartm 88 4floor Alfama - 28599/AL,677938,Diogo And Maria,Lisboa,Santa Maria Maior,38.71138166966066,-9.130322018380992,Entire home/apt,35,2,197,2018-09-08,2.25,1,244
138999,Apt Cathedral with River View,678222,Helena,Lisboa,Santa Maria Maior,38.71017514604056,-9.13291963406473,Entire home/apt,90,2,93,2018-08-26,1.08,3,227
140080,Apartments in Lisbon city center 1º,682628,Paulo Eduardo,Lisboa,Misericrdia,38.71246111333625,-9.14396370027903,Entire home/apt,116,2,27,2018-05-21,0.33,11,47
140529,atelier,684381,Mafalda,Odivelas,Pontinha e Fames,38.78071808666412,-9.213982688084714,Private room,45,1,0,,,1,365
141883,Historical Cascais Apartment,688914,Luis,Cascais,Cascais e Estoril,38.695794702440544,-9.423035387989417,Entire home/apt,52,2,9,2018-08-31,0.12,75,320
143882,Champions League for 3,697596,Raquel,Lisboa,Alvalade,38.75408007764478,-9.16730574241083,Entire home/apt,500,1,0,,,1,0
144396,Casa dos Sobreiros,699865,Fernando,Mafra,Venda do Pinheiro e Santo Estvo das Gals,38.87536030781693,-9.240097492998192,Private room,45,1,0,,,1,365
144851,Myplace-Lisbon Bairro Alto apart,701650,Mauro,Lisboa,Misericrdia,38.71095361029268,-9.144020453432093,Entire home/apt,90,1,39,2018-07-03,0.45,6,204
145038,Alenquer Camping & Bungalows***,702402,Luis,Torres Vedras,Carvoeira e Carmes,39.052843326258106,-9.131623417691591,Entire home/apt,60,2,0,,,1,365
145101,"Villa to rent, heated pool, Lisbon.",702605,Antonio,Sintra,Colares,38.82264409594323,-9.461204696728238,Entire home/apt,179,3,31,2018-08-26,0.43,1,274
146812,IN SINTRA World Heritage,682306,Fernanda,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.75904630986803,-9.383996297886158,Private room,45,4,0,,,1,365
147738,Casa Castelo de S. Jorge,713828,Ana Paula,Lisboa,Santa Maria Maior,38.7161315980822,-9.132666629537065,Entire home/apt,80,2,7,2018-08-09,0.27,4,256
147932,Amazing  Apartment  in Lisbon,713828,Ana Paula,Lisboa,So Vicente,38.71727775398089,-9.131035036469239,Entire home/apt,75,2,6,2018-08-15,0.21,4,230
148344,Casa do Celeiro (architect/artist house),716185,Mary,Sintra,Colares,38.78808229238534,-9.459990278923224,Entire home/apt,100,3,23,2018-06-18,0.31,1,232
148511,"Fabulous apartment in Chiado, LX",716988,Miguel,Lisboa,Santa Maria Maior,38.71262367619239,-9.14155756915358,Entire home/apt,70,1,31,2018-06-29,0.36,1,227
149274,"Sunny 1BR - Av. D. Carlos I, Lisbon",676330,Margarida,Lisboa,Misericrdia,38.71018253481253,-9.152822850179394,Entire home/apt,54,3,84,2018-06-15,1.11,5,24
149589,Castle/Alfama - Charming Flat within Castle walls,721565,Ana,Lisboa,Santa Maria Maior,38.71410348093931,-9.134727534032342,Entire home/apt,70,2,52,2018-09-06,0.64,3,337
150945,Castelo Loft Apartment,726687,Pedro,Lisboa,Santa Maria Maior,38.70689123094787,-9.136482149947943,Entire home/apt,59,2,89,2018-09-06,1.02,2,345
151327,"Alfama, Lisboa --  'Cats House'",727771,Susana,Lisboa,Santa Maria Maior,38.711584582608765,-9.128282790088194,Entire home/apt,42,3,315,2018-08-27,3.62,13,320
151909,RITA'S LargeRoom/priv.WC for 2 Sintra area,731092,Teresa,Sintra,Rio de Mouro,38.758310998493116,-9.340337443724348,Private room,40,2,2,2017-07-09,0.12,4,362
154968,Tranquility in Principe Real.,739283,Andre,Lisboa,Misericrdia,38.71439580734606,-9.149720490897963,Entire home/apt,53,2,27,2018-09-15,0.31,1,51
155865,Great apartment in Lisbon!,749485,Ricardo,Lisboa,Alcntara,38.70699517629653,-9.177488305290542,Entire home/apt,55,2,110,2018-08-27,1.26,1,345
157056,"Monte Estoril, cosy flat at bucolic neighborhood.",754495,José,Cascais,Cascais e Estoril,38.705932425567,-9.408856726277385,Entire home/apt,55,25,5,2017-08-08,0.20,1,88
158255,Charming Apartment in Lisbon,743285,Antonio,Lisboa,Estrela,38.71009335497432,-9.153879055696457,Entire home/apt,350,31,2,2015-12-28,0.04,1,363
159243,Les Suites do Bairro Alto to enjoy!,764012,Margarida & João,Lisboa,Misericrdia,38.71037174873316,-9.143676960335693,Entire home/apt,89,3,196,2018-08-23,2.51,9,212
159464,"Bairro Alto, the heart of the city",764012,Margarida & João,Lisboa,Misericrdia,38.710944955845,-9.145850945016605,Entire home/apt,87,3,186,2018-09-09,2.38,9,243
159473,En Bairro Alto mi casa es su casa,764012,Margarida & João,Lisboa,Misericrdia,38.712119694785905,-9.145153659211319,Entire home/apt,89,3,149,2018-08-30,1.98,9,230
161268,Romantic JARDIM apt. - Lift! - Pr.Real-Bairro Alto,1554338,Luis & Sofia,Lisboa,Misericrdia,38.71526993636806,-9.144623914165509,Entire home/apt,90,3,165,2018-09-10,2.04,7,291
161293,"Unbeatable Location, Spacious 2 Bedroom apartment!",778848,Sonia,Lisboa,Arroios,38.71790243157282,-9.140955835978618,Entire home/apt,99,1,199,2018-07-31,2.62,1,22
162799,The Sunshine Duplex Cascais Beach,768759,Susana & Luis,Cascais,Cascais e Estoril,38.706630164974065,-9.423057695076455,Entire home/apt,32,5,80,2018-09-08,0.93,2,243
164397,Belo local muito central,784164,Manuel,Lisboa,Avenidas Novas,38.73629073685797,-9.152147221016834,Private room,100,1,0,,,1,365
166114,"Casa do Duque, no Centro Chiado",791812,Mário,Lisboa,Santa Maria Maior,38.71417275404455,-9.14053630235287,Entire home/apt,70,4,156,2018-08-23,2.04,1,257
168227,Design Studio Amoreiras,801495,Joao Cabezas,Lisboa,Campolide,38.7255944166804,-9.164002066993504,Entire home/apt,52,4,34,2018-09-11,1.16,1,337
170543,cozy studio near cascais center,131107,Jack,Cascais,Cascais e Estoril,38.70728249613916,-9.43065639943178,Entire home/apt,38,4,19,2015-08-21,0.22,3,357
170657,"Designer's Apartment - Lapa, Lisbon",814003,Ricardo,Lisboa,Estrela,38.70718743823854,-9.16154435360992,Entire home/apt,50,3,93,2018-08-22,1.19,1,252
171077,Sea View Beach House,483337,Ana,Lourinh,Lourinh e Atalaia,39.26470215442326,-9.334832450337004,Entire home/apt,105,4,4,2018-07-06,0.07,1,364
172014,Bright room in art organization,820718,Marta,Lisboa,Alvalade,38.745905963100384,-9.13610447553199,Private room,39,2,93,2018-07-30,1.08,1,341
172248,Double room near airport + free Parking,507901,Ana E Lucien,Lisboa,Alvalade,38.74842389370619,-9.132345251830305,Private room,30,1,44,2018-08-28,0.51,7,227
172455,Sunny apartment in the Heart of Lisboa,822877,Joao,Lisboa,Santa Maria Maior,38.71508744241658,-9.135159754055147,Entire home/apt,59,3,176,2018-09-14,2.07,4,294
172638,Duplex at old typical Lisbon - Alfama,823780,André,Lisboa,Santa Maria Maior,38.71227642437932,-9.130367744965488,Entire home/apt,59,3,309,2018-09-02,3.56,3,300
172715,House@BairroAlto - Best Deal lisbon,824067,Cris & Fatima,Lisboa,Misericrdia,38.71399734298912,-9.145544074231733,Entire home/apt,49,2,111,2018-01-31,1.28,1,259
174064,Spacious Lisbon Apartment-Central,830888,João,Lisboa,Misericrdia,38.71384591974466,-9.149685402757704,Entire home/apt,77,4,136,2018-09-02,1.58,1,18
174529,LISBON GREAT VIEW!,833952,Filipe,Lisboa,So Vicente,38.71784399624174,-9.132207028159618,Entire home/apt,69,3,64,2018-06-30,0.80,1,335
175704,Beach house. Nice private and peaceful holidays.,839689,Ana,Lourinh,Ribamar,39.1963279296784,-9.336468719567767,Entire home/apt,140,5,3,2017-09-23,0.12,1,353
176153,The White House - Historical Center,842219,Inês & António,Lisboa,Misericrdia,38.70816605194191,-9.143675600128756,Entire home/apt,78,1,534,2018-09-03,6.17,2,217
176914,Spacious & calm at BAIRRO ALTO,1029524,Luis,Lisboa,Misericrdia,38.714873498470695,-9.146260329950742,Entire home/apt,95,3,118,2018-09-07,1.38,20,98
178515,Meet Lisboa on your foot,753902,Bruno,Lisboa,Santa Maria Maior,38.70967892376346,-9.132773360459652,Entire home/apt,65,3,103,2018-08-31,2.08,4,252
178524,Duplex central Apt with river view,753902,Bruno,Lisboa,Santa Maria Maior,38.710554840644306,-9.132477780936584,Entire home/apt,85,3,205,2018-08-29,2.39,4,292
179273,Alugo quarto com varanda e quintal,544047,Sérgio,Oeiras,Barcarena,38.747259477458826,-9.277788223823302,Shared room,17,1,0,,,1,0
181107,Double bed room in Anjos-Graça,867993,Filipe,Lisboa,Arroios,38.72155813166219,-9.132658252647397,Private room,33,3,102,2018-08-08,1.20,2,351
184888,Caravela - Torre Sao Rafael ,887175,Tania,Lisboa,Parque das Naes,38.76820761882336,-9.097859374399974,Entire home/apt,115,3,13,2018-05-14,0.29,1,330
186742,"Charming, Central Chiado - Bairro Alto 2 Bedroom.",897614,Antonio,Lisboa,Misericrdia,38.70950619054239,-9.144287559862661,Entire home/apt,68,3,126,2018-08-19,1.61,3,169
186996,Apartment Jasmim in historic center,899179,Samuel,Lisboa,Santa Maria Maior,38.7154973934516,-9.1351346374148,Entire home/apt,66,5,12,2018-05-24,0.45,2,105
187442,Alfama Balcony: Awesome Tagus View!,901710,"André, Ricardo & Luís",Lisboa,Santa Maria Maior,38.71073759746159,-9.131336040484952,Entire home/apt,150,2,307,2018-09-11,3.66,2,340
189676,Santa Catarina - City / river views,915146,Pedro,Lisboa,Misericrdia,38.71038622734376,-9.148244144519262,Entire home/apt,75,3,182,2018-09-06,2.23,3,209
190091,Top quality apartment in Amoreiras,917694,Vera,Lisboa,Campo de Ourique,38.72244324020071,-9.158644669504376,Entire home/apt,200,3,61,2018-08-06,0.72,1,275
192286,1 double bedroom for 1 person or couple,931194,Bernardo,Cascais,Carcavelos e Parede,38.704481601941644,-9.367124810918696,Private room,18,1,64,2018-08-25,0.84,4,344
193321,"Great sunny flat, historical center",515924,Joel,Lisboa,Santo Antnio,38.71981879338073,-9.142549931690583,Private room,25,10,20,2018-05-07,0.23,11,318
193977,Room for a student/teacher.,941297,Ana,Cascais,Carcavelos e Parede,38.6990974214352,-9.32233681491717,Private room,35,7,0,,,1,365
194023,Single Room in Campo de Ourique,941411,Teresa,Lisboa,Campo de Ourique,38.718678695377584,-9.161250943513489,Private room,18,5,16,2016-08-31,0.25,10,134
196195,Large Central 2 bdr; Car Park; WiFi,951913,Francisco,Lisboa,Penha de Frana,38.72822995856057,-9.12668796790244,Entire home/apt,50,4,135,2018-09-11,1.63,2,36
196619,COSY HOUSE,144484,Bruno,Lisboa,Penha de Frana,38.725447030473426,-9.121510880590737,Entire home/apt,65,1,0,,,2,319
197236,Three4Six Guesthouse - Aluguer de Casa Inteira,7054947,Monique,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69795646732143,-9.29093149556675,Entire home/apt,185,2,3,2018-07-10,0.06,4,107
198480,Green neighborhood close Airport,640147,Ana,Lisboa,Lumiar,38.778243605495746,-9.152478852969079,Entire home/apt,45,15,11,2018-07-29,0.42,1,349
199461,Romantic Apartment in the Old Town,914126,Martin,Lisboa,Santa Maria Maior,38.71137516981584,-9.136547534300632,Entire home/apt,95,2,45,2018-08-26,0.55,16,322
201878,gemini - up to 5 ppl apart + garage,987856,Margarida & Adriana,Lisboa,Avenidas Novas,38.74487294293789,-9.153958923839253,Entire home/apt,75,4,36,2016-01-15,0.43,1,305
202150,Castle-View Boutique Apartment,989393,Gonçalo,Lisboa,Santa Maria Maior,38.71156121380196,-9.136058937569524,Entire home/apt,54,4,340,2018-09-10,3.96,3,40
203167,Parreiras Apartment,798869,Renato,Lisboa,Misericrdia,38.71058246572058,-9.153244370029766,Entire home/apt,68,3,28,2018-06-30,0.35,24,320
204434,Room with a view over the Tejo,1004069,Fernando,Lisboa,Santa Maria Maior,38.71299245818131,-9.125747494449078,Private room,35,3,233,2018-09-09,2.77,1,7
205532,LISBON chiado W  ELEVATOR & GARDEN - 227/AL,184400,Justostay,Lisboa,Santa Maria Maior,38.710424483959955,-9.14095724222658,Entire home/apt,130,3,12,2018-08-06,0.19,10,345
208683,Cozy central apartment with view,753902,Bruno,Lisboa,Santa Maria Maior,38.70933950361787,-9.132024487511833,Entire home/apt,60,3,98,2018-08-31,1.58,4,208
210714,Typical apt in Historic Santos,1039097,Diogo,Lisboa,Estrela,38.70512912843722,-9.162346290361162,Entire home/apt,55,3,11,2018-08-31,0.15,9,337
211491,Apartment with terrace-City Center,1090942,Anita,Lisboa,Avenidas Novas,38.7416383272465,-9.148958501701916,Entire home/apt,82,80,0,,,1,333
211614,"Studio 12 Monte Estoril, Cascais PT",758277,Margarida,Cascais,Cascais e Estoril,38.71080134389901,-9.408647380945611,Entire home/apt,55,3,37,2018-09-11,0.48,2,335
211616,Beguinhos: A balcony over Lisbon,1091599,Francisco,Lisboa,Santa Maria Maior,38.71253284310903,-9.126319707566283,Entire home/apt,75,3,142,2018-08-30,1.91,1,241
212549,Awesome reviews - historic center,1096085,Carla,Lisboa,Misericrdia,38.71322256867394,-9.146584977857959,Entire home/apt,80,2,183,2017-10-04,2.16,1,0
214729,Lisboa alojamento de curta duração,1108485,Maria,Lisboa,Alvalade,38.75047965915459,-9.145997995374948,Private room,30,4,15,2018-07-27,0.36,2,358
217187,Lisboa Popular,1121762,Silvia,Lisboa,Santa Maria Maior,38.71212307387659,-9.128480836317758,Entire home/apt,35,2,156,2018-08-29,1.84,3,266
217281,Room near the University of Lisbon,1108485,Maria,Lisboa,Alvalade,38.74890595117757,-9.146513385304713,Private room,25,1,0,,,2,227
218280,room with breakfast,710165,Cristina,Lisboa,Campo de Ourique,38.716055946907694,-9.160059450674833,Private room,28,1,0,,,1,344
218584,"Sea View Flat Almocageme, Sintra",1130719,Mario,Sintra,Colares,38.79325024697177,-9.47853898483958,Entire home/apt,78,4,16,2018-07-17,0.30,1,341
220830,CASA MAYA  - BEAUTIFUL STONE HOUSE ,763034,Eduardo,Mafra,Igreja Nova e Cheleiros,38.889914684505825,-9.310292678034505,Entire home/apt,50,2,17,2018-08-22,0.24,5,331
220831,CASA  DO PATIO - FANTASTIC HOUSE ,763034,Eduardo,Mafra,Igreja Nova e Cheleiros,38.89156290381206,-9.310589245805296,Entire home/apt,150,2,3,2018-08-22,0.08,5,337
